"relative_path","sha256","bytes"
"03_DesktopWorkbench_Warehouse/02_Assets/T_MasterV2_ItemSlot.png","cdbdeb3101bcf3e4259f58f641d9f70913d0c6ca91870e8654b2b004e23db511","16367"
"03_DesktopWorkbench_Warehouse/02_Assets/T_MasterV2_PanelLarge.png","76b8fbd518edb62d2d6275a339e2b8bf1c5808c306e57779aaa5dd89ae9b5be8","1587863"
"03_DesktopWorkbench_Warehouse/02_Assets/T_MasterV2_PanelTall.png","8fc01ef2f05c43dc857251034b8f822084cebd070ae3f1565a36584ec24987e8","1327413"
"03_DesktopWorkbench_Warehouse/02_Assets/T_TownPsd_HudSettings.png","0a9c8f16053cc71fbbac46cb2faf60f6e9319d2f14d7e857922c116337bfdedd","28304"
"03_DesktopWorkbench_Warehouse/02_Assets/T_TrainingHeroWalkLeft_1K.png","e8f7a96435bf86cde84ea7d490e8f129f808fa2991043edea6d337acaede9f55","857648"
"03_DesktopWorkbench_Warehouse/02_Assets/T_TrainingIdleStrip_Background.png","6d8ce160fe33743229de60be700332dc08516f16bc8fc861b938bfa4931c2d76","951593"
"03_DesktopWorkbench_Warehouse/02_Assets/T_TrainingNavFormation.png","8223ff6b47b1122e835ca0102755226dc6289b93df0ca28145d0238761663c46","556100"
"03_DesktopWorkbench_Warehouse/02_Assets/T_TrainingNavTalents.png","ab5da9dc2e86699f578d6db93191ee89484daaa6ce788c0315b1d8c229be7ddc","760373"
"03_DesktopWorkbench_Warehouse/02_Assets/T_TrainingNavTools.png","8ef865c112f93ba7b32d326449fc9b52cc851659e853725477e252cb3f50eb2c","1011538"
"03_DesktopWorkbench_Warehouse/02_Assets/T_TrainingNavTraining.png","2b0b7886f7d2db4ab915564b4adf9fb4d309dcf03efa688080b0e6eaf029839c","387562"
"03_DesktopWorkbench_Warehouse/02_Assets/T_TrainingNavWarehouse.png","773c5d2489f95149a6e4efac3913c9d9729c7884744eb60036bda665bf95b77a","563300"
"03_DesktopWorkbench_Warehouse/02_Assets/T_TrainingRetryButtonBase.png","a638762e2fb1cad25ab53450068f93058a50b8933cf2832ff3790d1c15bdaa42","93222"
"03_DesktopWorkbench_Warehouse/02_Assets/T_TrainingRetryIconEnabled.png","1c3d8df05827429a8372fc0a00dea8c77b7dbbd1237756bf951837bb3a0e028a","66729"
"03_DesktopWorkbench_Warehouse/02_Assets/T_TrainingTopToolbarAlwaysOnTop.png","5771a66ac2817ded1c2bafcfabdbaae5f3ffee7a5dddf40e8c2ef49504ec0dab","54990"
"03_DesktopWorkbench_Warehouse/02_Assets/T_TrainingWaveMarkerBoss.png","d04b89c3ae4e64647a9e507f7467a1609139fabe1850c0a360e94c1ba9a0c3f0","62985"
"03_DesktopWorkbench_Warehouse/02_Assets/T_TrainingWaveMarkerElite.png","a80ba4d411bbb14009ee49a4eb439ba89917a67212f0c0aa05b18899e7dd9860","55244"
"03_DesktopWorkbench_Warehouse/02_Assets/T_TrainingWaveMarkerNormal.png","3a87de247b54df1768c9d2a5c461ffd48c01108f107e635ba0d43893fa25f6ac","50027"
"03_DesktopWorkbench_Warehouse/03_Annotation_Guide/Guide_03_DesktopWorkbench_Warehouse.png","0badd6cddcdd4532ff7cf37f8137278123522e9486f5d1879a28c428b5e47026","1355039"
"03_DesktopWorkbench_Warehouse/asset_manifest.csv","e59ff0fb9ae8d4ff4e88ed467170bb00f0f31cfbd2ecbba9faa018f283397443","16736"
"03_DesktopWorkbench_Warehouse/README_替换说明.md","3ca32bfc56aa3f947071e86eefa7d8ef3dffe738d7e114af18375ab601f5c522","511"
"04_DesktopWorkbench_Formation/01_Runtime_Screenshot/04_DesktopWorkbench_Formation_Runtime.png","e42ff995e20b316f1354d75e19e98be14ec4c54f51a22d2ca6a0e50aea9eec31","1055600"
"04_DesktopWorkbench_Formation/02_Assets/003_tab_1.png","8a4ed73ebd89db27e0973175511ad76afb75adca753f823e8541e266582abebf","11076"
"04_DesktopWorkbench_Formation/02_Assets/004_tab_2.png","a2d639090a42ad7047b9460283fa623d5051485fef69eacf1926845db3f31407","12271"
"04_DesktopWorkbench_Formation/02_Assets/inventory_scrollbar_Button.png","4ea17522f842d14d18bca423f68f94392ba08d9a7eff424b35e71cb0b64526f7","7202"
"04_DesktopWorkbench_Formation/02_Assets/starter_accessory.png","d2c15b89314dd9962bd03c730f1734ebd59f81611774ed6b4909768f525833c0","167449"
"04_DesktopWorkbench_Formation/02_Assets/starter_armor.png","5ede44e670039dea9b93c8dc8b2da8eee272262aa6500adb4a7e1133f290b977","323442"
"04_DesktopWorkbench_Formation/02_Assets/starter_belt.png","15d8cfaba62e27f0232e08443f421b0bcf7ac2f9d635b481d82de8bcae09953c","265769"
"04_DesktopWorkbench_Formation/02_Assets/starter_head.png","43c41c979691a480326516442bab99d00724592832abc0db385506dbac337a81","241288"
"04_DesktopWorkbench_Formation/02_Assets/starter_shoes.png","3e64be85b0750cd72bfe8ca131a2c6a3a2ca3ccdc0650b3c18d7208e952918b4","321108"
"04_DesktopWorkbench_Formation/02_Assets/starter_weapon.png","7c62c0447822eaded9a0e7823448d7e24e83e5bd4a0dd71d18805f5c5ae9660c","131485"
"04_DesktopWorkbench_Formation/02_Assets/strengthening_stone.png","f88a845c087bc7fe311765f050b1c0f527bebf1db314460c833c192969afb3c7","287552"
"04_DesktopWorkbench_Formation/02_Assets/T_CardPortrait_Hero.png","d0cf7373dcf47783d9fda80a3654df001b73b0b437bc91d41f7de001e3745f60","38464"
"04_DesktopWorkbench_Formation/02_Assets/T_CardPortrait_Npc_JinGui.png","e3a75a5364d1c66dc66eea0accf890aaf4584db9630fc2d61b5a3ef8eaa9a7cd","37814"
"04_DesktopWorkbench_Formation/02_Assets/T_CardPortrait_Npc_QiongMeiEr.png","3403b1d307785f7f154e689af5b85c1f7e8a3711427f1f4238d5d20a3882ca13","34385"
"04_DesktopWorkbench_Formation/02_Assets/T_CardPortrait_Npc_SongJinBao.png","ffccb23824867bde08558647a04d427510d06ca90d8558fc39cffe54c4e90f09","39025"
"04_DesktopWorkbench_Formation/02_Assets/T_CardPortrait_Npc_TusiChief.png","daafe5511984b8a86a76f3d5a1267233aef29f812619a3d08ee93b96203ff516","61699"
"04_DesktopWorkbench_Formation/02_Assets/T_CardPortrait_Npc_YueBai.png","fef51b47e244718b02b3b7877b91cfb95a849d2784d163eedcf4019ef6bbcbfc","38520"
"04_DesktopWorkbench_Formation/02_Assets/T_CardPortrait_Npc_ZhouGuangZu.png","f40c785e25989525b809700a5439ca62234a36f255e612ea199997d7415c24e5","68399"
"04_DesktopWorkbench_Formation/02_Assets/T_CardPortrait_Role_Blade.png","bb4b729318b6ff06817a825bea2ee1d6aeddb08db3f60ad7c67088ca7e56c8a2","31249"
"04_DesktopWorkbench_Formation/02_Assets/T_CardPortrait_Role_FormationMaster.png","3d48c7b0e061d0db6e50a6b40aa8ab55b20c536473413713e3c8366765de95e0","42650"
"04_DesktopWorkbench_Formation/02_Assets/T_CardPortrait_Role_Guard.png","7752fe8da78b3eb1ead6dbd7af11a86a9491dfc6f83d039ca3d0f2f244f42566","54103"
"04_DesktopWorkbench_Formation/02_Assets/T_CardPortrait_Role_Healer.png","8845973acd8ee10c6acb5e635622f6ac220e5043ebf9d8e2dcf58fb5144e4651","53215"
"04_DesktopWorkbench_Formation/02_Assets/T_CardPortrait_Role_Hunter.png","f57689d0d86b6bbbd8f18d6f2fd6291c11551983afbdd2e2d9871319d285c6d1","36976"
"04_DesktopWorkbench_Formation/02_Assets/T_CardPortrait_Role_Sorcerer.png","7268a91ab6a3335f686208c07ebeed55884c9277564e9255dc5bfca0402c5607","37489"
"04_DesktopWorkbench_Formation/02_Assets/T_CardPortrait_Route_Boss.png","93da682f42bf1f779f95327bf650a849b9437529010eb26596a91734dc63feaf","56571"
"04_DesktopWorkbench_Formation/02_Assets/T_CardPortrait_Route_General.png","684117bbecaf42eff2a7fb296d49b15d550a69d312e128782c1ae41d2b5259d7","29893"
"04_DesktopWorkbench_Formation/02_Assets/T_CardPortrait_Route_Rare.png","762651fa93ff65b55f7b411e22336e023e715c8aafea229b5d83ba4f1590760a","36757"
"04_DesktopWorkbench_Formation/02_Assets/T_CardPortrait_Route_Terrain.png","761fbc77b21ef2d73319fc649f70ffa6c6f08fe50dde3ee27dcc87cd058187eb","32969"
"04_DesktopWorkbench_Formation/02_Assets/T_DesktopStoryQuestButton.png","f73390ec16d25ea97de393b2d82215ead6da084d5471f21614e5f884040e472b","105869"
"04_DesktopWorkbench_Formation/02_Assets/T_DesktopTownEnterButton.png","03bb05574f5c3b21f7b6a0424e92c7107e0ada81a4200e513a9b6ae14ff6324b","232520"
"04_DesktopWorkbench_Formation/02_Assets/T_Item_TrainingAdvancedChest.png","0b777499a702cc8655274c99cb336093bc727e570a634e2897fa7ddcd82cc85f","266963"
"04_DesktopWorkbench_Formation/02_Assets/T_Item_TrainingNormalChest.png","615a7562938ee60ab298d69786f18b0e4c8d974e0322724b2f9b06d734ac1a9a","250002"
"04_DesktopWorkbench_Formation/02_Assets/T_ItemHealingPowder.png","6287c91357e887cb1a3f0251d292062625f5c3e67df3bd38da19ac5ecd1900a5","133804"
"04_DesktopWorkbench_Formation/02_Assets/T_MasterV2_CloseInk.png","2a00ff652ba7d64b47ace99daf271082655713c56a4c81ec7954d68f4da41a1d","1653325"
"04_DesktopWorkbench_Formation/02_Assets/T_MasterV2_EquipmentSlot.png","6b109645bd413b7ca0422f05a50a7f2def16dacea6a0699c33fa2876ab02ef3a","18981"
"04_DesktopWorkbench_Formation/02_Assets/T_MasterV2_HeroFullBody.png","71ac36ccd4b695a7c719a3ce5c5f270ec43aedc6b19541981612fa64407bc0e4","183888"
"04_DesktopWorkbench_Formation/02_Assets/T_MasterV2_Ingot.png","09d31f9bb2edc1f9543100096bb9ba731cc6b61ac9d83cc5cbebe30354d1d81b","8646"
"04_DesktopWorkbench_Formation/02_Assets/T_MasterV2_ItemSlot.png","cdbdeb3101bcf3e4259f58f641d9f70913d0c6ca91870e8654b2b004e23db511","16367"
"04_DesktopWorkbench_Formation/02_Assets/T_MasterV2_PanelLarge.png","76b8fbd518edb62d2d6275a339e2b8bf1c5808c306e57779aaa5dd89ae9b5be8","1587863"
"04_DesktopWorkbench_Formation/02_Assets/T_MasterV2_PanelTall.png","8fc01ef2f05c43dc857251034b8f822084cebd070ae3f1565a36584ec24987e8","1327413"
"04_DesktopWorkbench_Formation/02_Assets/T_MasterV2_SquareSelected.png","0c1a97c69e326ba1fe6cc874105954f9821cc5aafd0f9a01da23a4e5f6673bf8","16183"
"04_DesktopWorkbench_Formation/02_Assets/T_TownPsd_HudSettings.png","0a9c8f16053cc71fbbac46cb2faf60f6e9319d2f14d7e857922c116337bfdedd","28304"
"04_DesktopWorkbench_Formation/02_Assets/T_TrainingHeroWalkLeft_1K.png","e8f7a96435bf86cde84ea7d490e8f129f808fa2991043edea6d337acaede9f55","857648"
"04_DesktopWorkbench_Formation/02_Assets/T_TrainingIdleStrip_Background.png","6d8ce160fe33743229de60be700332dc08516f16bc8fc861b938bfa4931c2d76","951593"
"04_DesktopWorkbench_Formation/02_Assets/T_TrainingNavFormation.png","8223ff6b47b1122e835ca0102755226dc6289b93df0ca28145d0238761663c46","556100"
"04_DesktopWorkbench_Formation/02_Assets/T_TrainingNavTalents.png","ab5da9dc2e86699f578d6db93191ee89484daaa6ce788c0315b1d8c229be7ddc","760373"
"04_DesktopWorkbench_Formation/02_Assets/T_TrainingNavTools.png","8ef865c112f93ba7b32d326449fc9b52cc851659e853725477e252cb3f50eb2c","1011538"
"04_DesktopWorkbench_Formation/02_Assets/T_TrainingNavTraining.png","2b0b7886f7d2db4ab915564b4adf9fb4d309dcf03efa688080b0e6eaf029839c","387562"
"04_DesktopWorkbench_Formation/02_Assets/T_TrainingNavWarehouse.png","773c5d2489f95149a6e4efac3913c9d9729c7884744eb60036bda665bf95b77a","563300"
"04_DesktopWorkbench_Formation/02_Assets/T_TrainingRetryButtonBase.png","a638762e2fb1cad25ab53450068f93058a50b8933cf2832ff3790d1c15bdaa42","93222"
"04_DesktopWorkbench_Formation/02_Assets/T_TrainingRetryIconEnabled.png","1c3d8df05827429a8372fc0a00dea8c77b7dbbd1237756bf951837bb3a0e028a","66729"
"04_DesktopWorkbench_Formation/02_Assets/T_TrainingTopToolbarAlwaysOnTop.png","5771a66ac2817ded1c2bafcfabdbaae5f3ffee7a5dddf40e8c2ef49504ec0dab","54990"
"04_DesktopWorkbench_Formation/02_Assets/T_TrainingWaveMarkerBoss.png","d04b89c3ae4e64647a9e507f7467a1609139fabe1850c0a360e94c1ba9a0c3f0","62985"
"04_DesktopWorkbench_Formation/02_Assets/T_TrainingWaveMarkerElite.png","a80ba4d411bbb14009ee49a4eb439ba89917a67212f0c0aa05b18899e7dd9860","55244"
"04_DesktopWorkbench_Formation/02_Assets/T_TrainingWaveMarkerNormal.png","3a87de247b54df1768c9d2a5c461ffd48c01108f107e635ba0d43893fa25f6ac","50027"
"04_DesktopWorkbench_Formation/03_Annotation_Guide/Guide_04_DesktopWorkbench_Formation.png","41c9d022a33ca1e5b622db858c5ac113a48e6a05b9d14f19a037b39f70515a06","964351"
"04_DesktopWorkbench_Formation/asset_manifest.csv","c3a1f27c61e24b62d67c6de0288d0320c274a2dd0cc8ed3540093f5c6b930ac0","22718"
"04_DesktopWorkbench_Formation/README_替换说明.md","65e8f686cf9dd4c22b66fbe01267ebb4b875a301d97c52c8039ffb5e8c68b6cf","511"
"05_DesktopWorkbench_Talents/01_Runtime_Screenshot/05_DesktopWorkbench_Talents_Runtime.png","681ca1766ed697366530c63cdb87f4d41248d530483729ce9f47124c8d1e0724","819772"
"05_DesktopWorkbench_Talents/02_Assets/003_tab_1.png","8a4ed73ebd89db27e0973175511ad76afb75adca753f823e8541e266582abebf","11076"
"05_DesktopWorkbench_Talents/02_Assets/004_tab_2.png","a2d639090a42ad7047b9460283fa623d5051485fef69eacf1926845db3f31407","12271"
"05_DesktopWorkbench_Talents/02_Assets/inventory_scrollbar_Button.png","4ea17522f842d14d18bca423f68f94392ba08d9a7eff424b35e71cb0b64526f7","7202"
"05_DesktopWorkbench_Talents/02_Assets/starter_accessory.png","d2c15b89314dd9962bd03c730f1734ebd59f81611774ed6b4909768f525833c0","167449"
"05_DesktopWorkbench_Talents/02_Assets/starter_armor.png","5ede44e670039dea9b93c8dc8b2da8eee272262aa6500adb4a7e1133f290b977","323442"
"05_DesktopWorkbench_Talents/02_Assets/starter_belt.png","15d8cfaba62e27f0232e08443f421b0bcf7ac2f9d635b481d82de8bcae09953c","265769"
"05_DesktopWorkbench_Talents/02_Assets/starter_head.png","43c41c979691a480326516442bab99d00724592832abc0db385506dbac337a81","241288"
"05_DesktopWorkbench_Talents/02_Assets/starter_shoes.png","3e64be85b0750cd72bfe8ca131a2c6a3a2ca3ccdc0650b3c18d7208e952918b4","321108"
"05_DesktopWorkbench_Talents/02_Assets/starter_weapon.png","7c62c0447822eaded9a0e7823448d7e24e83e5bd4a0dd71d18805f5c5ae9660c","131485"
"05_DesktopWorkbench_Talents/02_Assets/strengthening_stone.png","f88a845c087bc7fe311765f050b1c0f527bebf1db314460c833c192969afb3c7","287552"
"05_DesktopWorkbench_Talents/02_Assets/T_CardPortrait_Hero.png","d0cf7373dcf47783d9fda80a3654df001b73b0b437bc91d41f7de001e3745f60","38464"
"05_DesktopWorkbench_Talents/02_Assets/T_CardPortrait_Npc_TusiChief.png","daafe5511984b8a86a76f3d5a1267233aef29f812619a3d08ee93b96203ff516","61699"
"05_DesktopWorkbench_Talents/02_Assets/T_CardPortrait_Role_Blade.png","bb4b729318b6ff06817a825bea2ee1d6aeddb08db3f60ad7c67088ca7e56c8a2","31249"
"05_DesktopWorkbench_Talents/02_Assets/T_DesktopStoryQuestButton.png","f73390ec16d25ea97de393b2d82215ead6da084d5471f21614e5f884040e472b","105869"
"05_DesktopWorkbench_Talents/02_Assets/T_DesktopTownEnterButton.png","03bb05574f5c3b21f7b6a0424e92c7107e0ada81a4200e513a9b6ae14ff6324b","232520"
"05_DesktopWorkbench_Talents/02_Assets/T_Item_TrainingAdvancedChest.png","0b777499a702cc8655274c99cb336093bc727e570a634e2897fa7ddcd82cc85f","266963"
"05_DesktopWorkbench_Talents/02_Assets/T_Item_TrainingNormalChest.png","615a7562938ee60ab298d69786f18b0e4c8d974e0322724b2f9b06d734ac1a9a","250002"
"05_DesktopWorkbench_Talents/02_Assets/T_ItemHealingPowder.png","6287c91357e887cb1a3f0251d292062625f5c3e67df3bd38da19ac5ecd1900a5","133804"
"05_DesktopWorkbench_Talents/02_Assets/T_MasterV2_CloseInk.png","2a00ff652ba7d64b47ace99daf271082655713c56a4c81ec7954d68f4da41a1d","1653325"
"05_DesktopWorkbench_Talents/02_Assets/T_MasterV2_EquipmentSlot.png","6b109645bd413b7ca0422f05a50a7f2def16dacea6a0699c33fa2876ab02ef3a","18981"
"05_DesktopWorkbench_Talents/02_Assets/T_MasterV2_HeroFullBody.png","71ac36ccd4b695a7c719a3ce5c5f270ec43aedc6b19541981612fa64407bc0e4","183888"
"05_DesktopWorkbench_Talents/02_Assets/T_MasterV2_Ingot.png","09d31f9bb2edc1f9543100096bb9ba731cc6b61ac9d83cc5cbebe30354d1d81b","8646"
"05_DesktopWorkbench_Talents/02_Assets/T_MasterV2_ItemSlot.png","cdbdeb3101bcf3e4259f58f641d9f70913d0c6ca91870e8654b2b004e23db511","16367"
"05_DesktopWorkbench_Talents/02_Assets/T_MasterV2_PanelLarge.png","76b8fbd518edb62d2d6275a339e2b8bf1c5808c306e57779aaa5dd89ae9b5be8","1587863"
"05_DesktopWorkbench_Talents/02_Assets/T_MasterV2_SquareSelected.png","0c1a97c69e326ba1fe6cc874105954f9821cc5aafd0f9a01da23a4e5f6673bf8","16183"
"05_DesktopWorkbench_Talents/02_Assets/T_TalentFlat_Attack.png","f1fb83ad3ee1a551aa78148973d6cc2154fe6baf7fb00ef71eca383aee9909ad","101440"
"05_DesktopWorkbench_Talents/02_Assets/T_TalentFlat_Backpack.png","10ed4de5eb8aefea9517520719e9937e1b0d0d18e1ff1f0103f2cea09f761b29","218621"
"05_DesktopWorkbench_Talents/02_Assets/T_TalentFlat_Chest.png","783c1af0098680c22beb5cd18b79ffcb4896e7227199232a549a0521ca67b8d5","215329"
"05_DesktopWorkbench_Talents/02_Assets/T_TalentFlat_Critical.png","37741a9590984b6a5c32893760782a085f91c2121263630a746c8e9934d8ceb1","84882"
"05_DesktopWorkbench_Talents/02_Assets/T_TalentFlat_Defense.png","328b18236bba8be5806b138a5e6be28d78ba655f0ba393ee1e532c80e94ab2ff","182975"
"05_DesktopWorkbench_Talents/02_Assets/T_TalentFlat_Experience.png","eae220941d7d424dfaa6f37690519a1299943538472e7d278ea25145b77542ef","162884"
"05_DesktopWorkbench_Talents/02_Assets/T_TalentFlat_Gold.png","9f842055e836be44bc936cfbc4b5c02396b02f027f10ede841a92b1b9e42cc61","220295"
"05_DesktopWorkbench_Talents/02_Assets/T_TalentFlat_Health.png","c622320d2d62db95bd656b688bc9827725e9539f28e01ca623ee984581f05695","197336"
"05_DesktopWorkbench_Talents/02_Assets/T_TalentFlat_Movement.png","bb1772e6a111d69c3dbbe3902b2b7e310658e018345b67ef254a6922dbe14e26","147067"
"05_DesktopWorkbench_Talents/02_Assets/T_TalentFlat_Offline.png","c19d117bf99a3957d0454f05affe680201727e58d60ccb9b8cd1f89e86811257","144279"
"05_DesktopWorkbench_Talents/02_Assets/T_TalentFlat_Time.png","5dba66ac72bac80194490063f53fc6bbad82b0ba8d8e752d43927776092c13d6","158917"
"05_DesktopWorkbench_Talents/02_Assets/T_TownPsd_HudSettings.png","0a9c8f16053cc71fbbac46cb2faf60f6e9319d2f14d7e857922c116337bfdedd","28304"
"05_DesktopWorkbench_Talents/02_Assets/T_TrainingHeroWalkLeft_1K.png","e8f7a96435bf86cde84ea7d490e8f129f808fa2991043edea6d337acaede9f55","857648"
"05_DesktopWorkbench_Talents/02_Assets/T_TrainingIdleStrip_Background.png","6d8ce160fe33743229de60be700332dc08516f16bc8fc861b938bfa4931c2d76","951593"
"05_DesktopWorkbench_Talents/02_Assets/T_TrainingNavFormation.png","8223ff6b47b1122e835ca0102755226dc6289b93df0ca28145d0238761663c46","556100"
"05_DesktopWorkbench_Talents/02_Assets/T_TrainingNavTalents.png","ab5da9dc2e86699f578d6db93191ee89484daaa6ce788c0315b1d8c229be7ddc","760373"
"05_DesktopWorkbench_Talents/02_Assets/T_TrainingNavTools.png","8ef865c112f93ba7b32d326449fc9b52cc851659e853725477e252cb3f50eb2c","1011538"
"05_DesktopWorkbench_Talents/02_Assets/T_TrainingNavTraining.png","2b0b7886f7d2db4ab915564b4adf9fb4d309dcf03efa688080b0e6eaf029839c","387562"
"05_DesktopWorkbench_Talents/02_Assets/T_TrainingNavWarehouse.png","773c5d2489f95149a6e4efac3913c9d9729c7884744eb60036bda665bf95b77a","563300"
"05_DesktopWorkbench_Talents/02_Assets/T_TrainingRetryButtonBase.png","a638762e2fb1cad25ab53450068f93058a50b8933cf2832ff3790d1c15bdaa42","93222"
"05_DesktopWorkbench_Talents/02_Assets/T_TrainingRetryIconEnabled.png","1c3d8df05827429a8372fc0a00dea8c77b7dbbd1237756bf951837bb3a0e028a","66729"
"05_DesktopWorkbench_Talents/02_Assets/T_TrainingTopToolbarAlwaysOnTop.png","5771a66ac2817ded1c2bafcfabdbaae5f3ffee7a5dddf40e8c2ef49504ec0dab","54990"
"05_DesktopWorkbench_Talents/02_Assets/T_TrainingWaveMarkerBoss.png","d04b89c3ae4e64647a9e507f7467a1609139fabe1850c0a360e94c1ba9a0c3f0","62985"
"05_DesktopWorkbench_Talents/02_Assets/T_TrainingWaveMarkerElite.png","a80ba4d411bbb14009ee49a4eb439ba89917a67212f0c0aa05b18899e7dd9860","55244"
"05_DesktopWorkbench_Talents/02_Assets/T_TrainingWaveMarkerNormal.png","3a87de247b54df1768c9d2a5c461ffd48c01108f107e635ba0d43893fa25f6ac","50027"
"05_DesktopWorkbench_Talents/03_Annotation_Guide/Guide_05_DesktopWorkbench_Talents.png","6d34f56fe3631d7284e2cb61b10f5e190c7c05de520a45257289ae3e6c8e702c","755825"
"05_DesktopWorkbench_Talents/asset_manifest.csv","038fd52c8b2105868b3824f26dde707a83cca717c352b9f703ff607267a9ee9f","21082"
"05_DesktopWorkbench_Talents/README_替换说明.md","d7d0bc6942e632dca86ee3f5622b7e49ffdec446ca6cb8d21406f163077e5a59","509"
"06_DesktopWorkbench_Tools/01_Runtime_Screenshot/06_DesktopWorkbench_Tools_Runtime.png","4029c5821188f72de8e0e57362e18b92c2ccf916929d3b04ead6b918e91c3cc1","1415016"
"06_DesktopWorkbench_Tools/02_Assets/003_tab_1.png","8a4ed73ebd89db27e0973175511ad76afb75adca753f823e8541e266582abebf","11076"
"06_DesktopWorkbench_Tools/02_Assets/004_tab_2.png","a2d639090a42ad7047b9460283fa623d5051485fef69eacf1926845db3f31407","12271"
"06_DesktopWorkbench_Tools/02_Assets/inventory_scrollbar_Button.png","4ea17522f842d14d18bca423f68f94392ba08d9a7eff424b35e71cb0b64526f7","7202"
"06_DesktopWorkbench_Tools/02_Assets/starter_accessory.png","d2c15b89314dd9962bd03c730f1734ebd59f81611774ed6b4909768f525833c0","167449"
"06_DesktopWorkbench_Tools/02_Assets/starter_armor.png","5ede44e670039dea9b93c8dc8b2da8eee272262aa6500adb4a7e1133f290b977","323442"
"06_DesktopWorkbench_Tools/02_Assets/starter_belt.png","15d8cfaba62e27f0232e08443f421b0bcf7ac2f9d635b481d82de8bcae09953c","265769"
"06_DesktopWorkbench_Tools/02_Assets/starter_head.png","43c41c979691a480326516442bab99d00724592832abc0db385506dbac337a81","241288"
"06_DesktopWorkbench_Tools/02_Assets/starter_shoes.png","3e64be85b0750cd72bfe8ca131a2c6a3a2ca3ccdc0650b3c18d7208e952918b4","321108"
"06_DesktopWorkbench_Tools/02_Assets/starter_weapon.png","7c62c0447822eaded9a0e7823448d7e24e83e5bd4a0dd71d18805f5c5ae9660c","131485"
"06_DesktopWorkbench_Tools/02_Assets/strengthening_stone.png","f88a845c087bc7fe311765f050b1c0f527bebf1db314460c833c192969afb3c7","287552"
"06_DesktopWorkbench_Tools/02_Assets/T_CardPortrait_Hero.png","d0cf7373dcf47783d9fda80a3654df001b73b0b437bc91d41f7de001e3745f60","38464"
"06_DesktopWorkbench_Tools/02_Assets/T_CardPortrait_Npc_TusiChief.png","daafe5511984b8a86a76f3d5a1267233aef29f812619a3d08ee93b96203ff516","61699"
"06_DesktopWorkbench_Tools/02_Assets/T_CardPortrait_Role_Blade.png","bb4b729318b6ff06817a825bea2ee1d6aeddb08db3f60ad7c67088ca7e56c8a2","31249"
"06_DesktopWorkbench_Tools/02_Assets/T_DesktopStoryQuestButton.png","f73390ec16d25ea97de393b2d82215ead6da084d5471f21614e5f884040e472b","105869"
"06_DesktopWorkbench_Tools/02_Assets/T_DesktopTownEnterButton.png","03bb05574f5c3b21f7b6a0424e92c7107e0ada81a4200e513a9b6ae14ff6324b","232520"
"06_DesktopWorkbench_Tools/02_Assets/T_Item_TrainingAdvancedChest.png","0b777499a702cc8655274c99cb336093bc727e570a634e2897fa7ddcd82cc85f","266963"
"06_DesktopWorkbench_Tools/02_Assets/T_Item_TrainingNormalChest.png","615a7562938ee60ab298d69786f18b0e4c8d974e0322724b2f9b06d734ac1a9a","250002"
"06_DesktopWorkbench_Tools/02_Assets/T_ItemHealingPowder.png","6287c91357e887cb1a3f0251d292062625f5c3e67df3bd38da19ac5ecd1900a5","133804"
"06_DesktopWorkbench_Tools/02_Assets/T_MasterV2_CloseInk.png","2a00ff652ba7d64b47ace99daf271082655713c56a4c81ec7954d68f4da41a1d","1653325"
"06_DesktopWorkbench_Tools/02_Assets/T_MasterV2_EquipmentSlot.png","6b109645bd413b7ca0422f05a50a7f2def16dacea6a0699c33fa2876ab02ef3a","18981"
"06_DesktopWorkbench_Tools/02_Assets/T_MasterV2_HeroFullBody.png","71ac36ccd4b695a7c719a3ce5c5f270ec43aedc6b19541981612fa64407bc0e4","183888"
"06_DesktopWorkbench_Tools/02_Assets/T_MasterV2_Ingot.png","09d31f9bb2edc1f9543100096bb9ba731cc6b61ac9d83cc5cbebe30354d1d81b","8646"
"06_DesktopWorkbench_Tools/02_Assets/T_MasterV2_ItemSlot.png","cdbdeb3101bcf3e4259f58f641d9f70913d0c6ca91870e8654b2b004e23db511","16367"
"06_DesktopWorkbench_Tools/02_Assets/T_MasterV2_PanelLarge.png","76b8fbd518edb62d2d6275a339e2b8bf1c5808c306e57779aaa5dd89ae9b5be8","1587863"
"06_DesktopWorkbench_Tools/02_Assets/T_MasterV2_PanelTall.png","8fc01ef2f05c43dc857251034b8f822084cebd070ae3f1565a36584ec24987e8","1327413"
"06_DesktopWorkbench_Tools/02_Assets/T_MasterV2_SquareSelected.png","0c1a97c69e326ba1fe6cc874105954f9821cc5aafd0f9a01da23a4e5f6673bf8","16183"
"06_DesktopWorkbench_Tools/02_Assets/T_TownPsd_HudSettings.png","0a9c8f16053cc71fbbac46cb2faf60f6e9319d2f14d7e857922c116337bfdedd","28304"
"06_DesktopWorkbench_Tools/02_Assets/T_TrainingHeroWalkLeft_1K.png","e8f7a96435bf86cde84ea7d490e8f129f808fa2991043edea6d337acaede9f55","857648"
"06_DesktopWorkbench_Tools/02_Assets/T_TrainingIdleStrip_Background.png","6d8ce160fe33743229de60be700332dc08516f16bc8fc861b938bfa4931c2d76","951593"
"06_DesktopWorkbench_Tools/02_Assets/T_TrainingNavFormation.png","8223ff6b47b1122e835ca0102755226dc6289b93df0ca28145d0238761663c46","556100"
